name, date, open, max, min, close, volume 
MIRACULUM,20141201,1.8,1.9099999999999999,1.52,1.5600000000000001,36752
MIRBUD,20141201,1.52,1.54,1.49,1.5,34156
MNI,20141201,1.21,1.23,1.1899999999999999,1.21,101957
MOBRUK,20141201,12,12.85,12,12.85,1719
MOJ,20141201,1.5,1.5,1.3600000000000001,1.3600000000000001,390
MOL,20141201,157.5,162.09999999999999,157.5,162,9537
MONNARI,20141201,10.08,10.08,9.8200000000000003,9.8200000000000003,10704
MOSTALPLC,20141201,12.119999999999999,12.119999999999999,11.210000000000001,11.6,3369
MOSTALWAR,20141201,6.6299999999999999,6.6299999999999999,6.2800000000000002,6.2800000000000002,22839
MOSTALZAB,20141201,2.3999999999999999,2.4100000000000001,2.3599999999999999,2.3799999999999999,85396
MSXRESOUR,20141201,1.4199999999999999,1.4399999999999999,1.3600000000000001,1.3799999999999999,47471
MUZA,20141201,2.9199999999999999,3.0499999999999998,2.9199999999999999,3.0499999999999998,130
MWTRADE,20141201,17.73,17.73,17.699999999999999,17.699999999999999,324
NETIA,20141201,5.6500000000000004,5.7300000000000004,5.6299999999999999,5.6299999999999999,411275
NETMEDIA,20141201,3.98,3.98,3.77,3.9399999999999999,1339
NEUCA,20141201,220,221.40000000000001,219.5,219.80000000000001,561
NEWAG,20141201,23.039999999999999,23.039999999999999,22.859999999999999,22.899999999999999,5345
NFIEMF,20141201,7.21,7.21,7.1500000000000004,7.1500000000000004,210
NOKAUT,20141201,1.3,1.3,1.24,1.25,4104
NORTCOAST,20141201,3.96,4.3399999999999999,3.9500000000000002,4.25,80528
NOVITA,20141201,53.350000000000001,53.350000000000001,53.350000000000001,53.350000000000001,10
NOWAGALA,20141201,1.26,1.26,1.24,1.24,5568
NTTSYSTEM,20141201,2.2999999999999998,2.2999999999999998,2.2999999999999998,2.2999999999999998,14
ODLEWNIE,20141201,2.1200000000000001,2.1400000000000001,2.1200000000000001,2.1400000000000001,2000
OPENFIN,20141201,3.77,3.77,3.7000000000000002,3.7000000000000002,20712
OPONEO.PL,20141201,10.859999999999999,10.859999999999999,10.5,10.85,1756
ORANGEPL,20141201,9.4199999999999999,9.5999999999999996,9.4199999999999999,9.5,2005255
ORBIS,20141201,40.700000000000003,40.700000000000003,40.329999999999998,40.329999999999998,25032
ORCOGROUP,20141201,2.0299999999999998,2.0299999999999998,1.9399999999999999,1.9399999999999999,20476
ORZBIALY,20141201,6.4000000000000004,6.6600000000000001,6.21,6.54,4363
OTLOG,20141201,227.5,231,227.5,231,130
OTMUCHOW,20141201,8.5999999999999996,8.6899999999999995,8.5199999999999996,8.5199999999999996,375
PAGED,20141201,43.460000000000001,43.460000000000001,42.460000000000001,42.460000000000001,3013
PANOVA,20141201,15.56,15.56,15.56,15.56,1
PATENTUS,20141201,1.27,1.27,1.26,1.26,1040
PBG,20141201,1.76,1.76,1.6499999999999999,1.6899999999999999,55840
PBSFINANSE,20141201,3.75,3.8999999999999999,3.75,3.8999999999999999,210
PCCEXOL,20141201,3.3300000000000001,3.3300000000000001,3.3300000000000001,3.3300000000000001,18
PCCINTER,20141201,1.4399999999999999,1.4399999999999999,1.3999999999999999,1.3999999999999999,1035
PCCROKITA,20141201,34.100000000000001,34.100000000000001,33.740000000000002,34.100000000000001,37
PCGUARD,20141201,0.41999999999999998,0.42999999999999999,0.39000000000000001,0.40000000000000002,256494
PCM,20141201,53.899999999999999,53.899999999999999,53.799999999999997,53.799999999999997,46
PEIXIN,20141201,8.25,8.25,8.0099999999999998,8.0999999999999996,7059
PEKAES,20141201,9.9000000000000004,9.9000000000000004,9.5600000000000005,9.5600000000000005,3963
PEKAO,20141201,185.69999999999999,185.69999999999999,181.5,185.09999999999999,422921
PELION,20141201,77.409999999999997,77.409999999999997,74.560000000000002,74.560000000000002,726
PEP,20141201,29,29,28.199999999999999,28.989999999999998,1336
PEPEES,20141201,0.52000000000000002,0.54000000000000004,0.52000000000000002,0.54000000000000004,141
PGE,20141201,19.390000000000001,20.079999999999998,19.390000000000001,19.989999999999998,1757072
PGNIG,20141201,4.8499999999999996,4.8499999999999996,4.7199999999999998,4.7999999999999998,5781952
PGODLEW,20141201,5.5499999999999998,5.5499999999999998,5.4000000000000004,5.5499999999999998,1008
PHN,20141201,24.800000000000001,25.050000000000001,24.27,24.5,38326
PKNORLEN,20141201,45,45.960000000000001,44.990000000000002,45.600000000000001,542378
PKOBP,20141201,37.299999999999997,37.649999999999999,37.219999999999999,37.649999999999999,2065349
PKOGS,20141201,99.269999999999996,99.269999999999996,99.269999999999996,99.269999999999996,620
PKOSO,20141201,100.40000000000001,100.40000000000001,100.40000000000001,100.40000000000001,100
PKPCARGO,20141201,77.599999999999994,78,76.799999999999997,77.510000000000005,80531
PLASTBOX,20141201,2.5499999999999998,2.5800000000000001,2.5,2.5800000000000001,1219
POLICE,20141201,19.800000000000001,19.800000000000001,19.41,19.41,2161
POLMED,20141201,2.1499999999999999,2.1499999999999999,2.1000000000000001,2.1000000000000001,6411
POLNA,20141201,25.550000000000001,25.550000000000001,25.550000000000001,25.550000000000001,1147
POLNORD,20141201,6.9199999999999999,7,6.8499999999999996,6.9199999999999999,16251
POLWAX,20141201,16.800000000000001,16.800000000000001,16.399999999999999,16.640000000000001,5716
POZBUD,20141201,4.4199999999999999,4.4199999999999999,4.3200000000000003,4.3200000000000003,355
PPG,20141201,2.04,2.0499999999999998,1.8600000000000001,2.04,305
PRAGMAFA,20141201,13.380000000000001,13.41,13.380000000000001,13.4,305
PRAGMAINK,20141201,16.300000000000001,16.300000000000001,15.699999999999999,16,759
PRESCO,20141201,4.0300000000000002,4.0300000000000002,3.8500000000000001,4.0300000000000002,1153
PRIMAMODA,20141201,1.0600000000000001,1.1200000000000001,1.0600000000000001,1.1200000000000001,1680
PROCAD,20141201,1.0600000000000001,1.1000000000000001,1.0600000000000001,1.1000000000000001,6985
PROCHEM,20141201,17.649999999999999,18.010000000000002,17.649999999999999,17.77,905
PROCHNIK,20141201,1,1.03,0.95999999999999996,0.98999999999999999,17577
PROJPRZEM,20141201,5.96,6,5.5999999999999996,5.8200000000000003,12743
PROTEKTOR,20141201,2.6800000000000002,2.6800000000000002,2.6000000000000001,2.6699999999999999,10353
PROVIDENT,20141201,24.859999999999999,24.98,24.420000000000002,24.98,53
PTI,20141201,14.699999999999999,14.800000000000001,14.699999999999999,14.800000000000001,2087
PULAWY,20141201,141,141,140,141,40
PZU,20141201,477.19999999999999,479.69999999999999,475,475.55000000000001,87040
QUANTUM,20141201,4.3499999999999996,4.3499999999999996,4.2999999999999998,4.3499999999999996,650
QUERCUS,20141201,5.79,5.7999999999999998,5.7199999999999998,5.7699999999999996,9502
QUMAK,20141201,12.890000000000001,12.9,12.619999999999999,12.9,1717
RADPOL,20141201,8.5,8.5399999999999991,8.4499999999999993,8.5399999999999991,4178
RAFAKO,20141201,5.8399999999999999,5.8399999999999999,5.6100000000000003,5.6100000000000003,41031
RAFAMET,20141201,16.469999999999999,16.469999999999999,16.469999999999999,16.469999999999999,16
RAINBOW,20141201,17.649999999999999,17.649999999999999,17.399999999999999,17.489999999999998,9172
RANKPROGR,20141201,3,3.0099999999999998,2.98,2.98,8724
RAWLPLUG,20141201,7,7.0800000000000001,6.9900000000000002,7.0499999999999998,10354
RCAGRB10918,20141201,999.35000000000002,999.35000000000002,999.35000000000002,999.35000000000002,15
RCCRUAOPEN,20141201,13.220000000000001,13.6,13.220000000000001,13.6,4915
RCDAXAOPEN,20141201,415.25,415.44999999999999,415.02999999999997,415.02999999999997,155
RCGBSH11016,20141201,887.30999999999995,887.30999999999995,887.30999999999995,887.30999999999995,25
RCGBSH11116,20141201,1032.9200000000001,1032.9200000000001,1032.9200000000001,1032.9200000000001,1
RCGLDAOPEN,20141201,389.14999999999998,400.06,389.14999999999998,400.06,39
RCGSDG10219,20141201,1038.75,1038.75,1038.75,1038.75,2
RCLLCOOPEN,20141201,23.399999999999999,23.399999999999999,23.399999999999999,23.399999999999999,30
RCLNAGOPEN,20141201,9.8699999999999992,9.8699999999999992,9.8699999999999992,9.8699999999999992,10000
RCNAGAOPEN,20141201,30.34,30.34,30.34,30.34,20
RCNMBAOPEN,20141201,92.120000000000005,92.120000000000005,92.120000000000005,92.120000000000005,10
RCPGN10315,20141201,1064.4300000000001,1064.4300000000001,1064.4300000000001,1064.4300000000001,50
RCPGN10415,20141201,929.59000000000003,929.59000000000003,929.59000000000003,929.59000000000003,100
RCRTXAOPEN,20141201,66.010000000000005,66.010000000000005,66.010000000000005,66.010000000000005,500
RCSCEAOPEN,20141201,70.689999999999998,70.689999999999998,70.260000000000005,70.260000000000005,46
RCSCRAOPEN,20141201,231.59999999999999,232.05000000000001,220,220,648
RCSDAXOPEN,20141201,144.13,144.13,142.62,142.62,412
RCSILAOPEN,20141201,51.049999999999997,54.350000000000001,51.049999999999997,54.350000000000001,2648
RCTVBAOPEN,20141201,50.479999999999997,50.479999999999997,50.479999999999997,50.479999999999997,80
REDAN,20141201,2.21,2.2200000000000002,2.1499999999999999,2.21,3560
REDWOOD,20141201,0.68999999999999995,0.68999999999999995,0.66000000000000003,0.67000000000000004,3506
REINHOLD,20141201,0.73999999999999999,0.77000000000000002,0.73999999999999999,0.77000000000000002,1470
RELPOL,20141201,6.6799999999999997,6.6799999999999997,6.5800000000000001,6.6799999999999997,1385
REMAK,20141201,10.9,11.6,10.9,11.6,657
RESBUD,20141201,2.5899999999999999,2.6000000000000001,2.5099999999999998,2.6000000000000001,4298
ROBYG,20141201,2.2000000000000002,2.21,2.1699999999999999,2.1800000000000002,28036
ROPCZYCE,20141201,16.850000000000001,16.98,16.850000000000001,16.98,33
ROVESE,20141201,1.4099999999999999,1.4099999999999999,1.4099999999999999,1.4099999999999999,184555
RUBICON,20141201,1.8700000000000001,1.97,1.8700000000000001,1.97,1414
SANOK,20141201,47.280000000000001,47.700000000000003,46.969999999999999,46.969999999999999,6056
SCOPAK,20141201,0.29999999999999999,0.29999999999999999,0.25,0.26000000000000001,107720
SECOGROUP,20141201,22.300000000000001,22.300000000000001,21.5,22.149999999999999,615
SEKO,20141201,6.9000000000000004,6.9400000000000004,6.9000000000000004,6.9400000000000004,95
SELENAFM,20141201,15.33,15.33,14.1,14.66,25289
SERINUS,20141201,5.5999999999999996,5.5999999999999996,5.0599999999999996,5.2999999999999998,130212
SFINKS,20141201,1.3,1.3500000000000001,1.3,1.3500000000000001,133405
SILVANO,20141201,7.1200000000000001,7.1200000000000001,7,7,315
SIMPLE,20141201,8.6999999999999993,8.6999999999999993,8.6999999999999993,8.6999999999999993,25
SKARBIEC,20141201,32.700000000000003,33,32.700000000000003,33,771
SKOK,20141201,1.95,1.95,1.8300000000000001,1.9199999999999999,1909
SKOTAN,20141201,1.26,1.28,1.22,1.23,44204
SKYLINE,20141201,0.60999999999999999,0.60999999999999999,0.55000000000000004,0.58999999999999997,13299
SMT,20141201,16.190000000000001,16.190000000000001,15.91,16,402
SNIEZKA,20141201,39.990000000000002,39.990000000000002,38.799999999999997,39.100000000000001,413
SOBIESKI,20141201,50.810000000000002,50.82,50.640000000000001,50.649999999999999,538
SOLAR,20141201,1.9299999999999999,1.9399999999999999,1.8,1.8899999999999999,9332
SONEL,20141201,8.1199999999999992,8.1199999999999992,8.0999999999999996,8.0999999999999996,69
SRNFIZ,20141201,640,680.86000000000001,640,680.86000000000001,8
STALEXP,20141201,2.73,2.73,2.6899999999999999,2.7000000000000002,184768
STALPROD,20141201,363,363,354,363,1459
SUWARY,20141201,11.699999999999999,12.789999999999999,11.699999999999999,12.699999999999999,8730
SYGNITY,20141201,16.420000000000002,16.899999999999999,16.420000000000002,16.5,2137
SYNEKTIK,20141201,22.649999999999999,22.649999999999999,22.100000000000001,22.649999999999999,405
SYNTHOS,20141201,4.1399999999999997,4.1600000000000001,4.1100000000000003,4.1200000000000001,573210
TALEX,20141201,18.449999999999999,18.710000000000001,18.449999999999999,18.600000000000001,943
TARCZYNSKI,20141201,11.65,11.779999999999999,11,11.01,27133
TAURONPE,20141201,5.1399999999999997,5.3399999999999999,5.1399999999999997,5.2699999999999996,2827621
TELEPOLSKA,20141201,1.24,1.24,1.1799999999999999,1.1799999999999999,334
TELL,20141201,12.44,12.44,12.300000000000001,12.300000000000001,1588
TERESA,20141201,15.33,15.33,14.91,15.300000000000001,102
TERMOREX,20141201,7.4500000000000002,7.4500000000000002,7.29,7.4500000000000002,2042
TESGAS,20141201,4,4,3.9500000000000002,3.9500000000000002,2833
TFONE,20141201,5.2400000000000002,5.3499999999999996,5.2400000000000002,5.3300000000000001,1296
TIM,20141201,5.71,5.7300000000000004,5.6299999999999999,5.7000000000000002,19659
TORPOL,20141201,9.9499999999999993,9.9499999999999993,9.6199999999999992,9.8000000000000007,12595
TOYA,20141201,4.6299999999999999,4.6299999999999999,4.6299999999999999,4.6299999999999999,15
TRANSPOL,20141201,4.5,4.9400000000000004,4.5,4.9400000000000004,302
TRIGONPP,20141201,106.95,106.95,106.95,106.95,20
TVN,20141201,15.83,15.92,15.75,15.81,84796
ULMA,20141201,68.989999999999995,68.989999999999995,68.989999999999995,68.989999999999995,1
UNIBEP,20141201,8.0399999999999991,8.0399999999999991,8.0399999999999991,8.0399999999999991,800
UNICREDIT,20141201,23.960000000000001,24.25,23.960000000000001,24.25,563
UNIMA,20141201,2.3100000000000001,2.3100000000000001,2.3100000000000001,2.3100000000000001,100
URSUS,20141201,2.0899999999999999,2.0899999999999999,2.04,2.04,50989
VANTAGE,20141201,2.7400000000000002,2.7400000000000002,2.5699999999999998,2.6800000000000002,26482
VARIANT,20141201,1.6599999999999999,1.6899999999999999,1.6599999999999999,1.6899999999999999,792
VIGOSYS,20141201,213.09999999999999,213.09999999999999,208,211.5,328
VINDEXUS,20141201,4.6299999999999999,4.6299999999999999,4.5,4.5,13196
VISTAL,20141201,11.609999999999999,11.619999999999999,11.4,11.52,14891
VISTULA,20141201,1.6799999999999999,1.6799999999999999,1.6499999999999999,1.6799999999999999,137779
VOTUM,20141201,7.9000000000000004,8,7.9000000000000004,8,341
VOXEL,20141201,9.4000000000000004,9.4499999999999993,9.3000000000000007,9.3000000000000007,3458
WADEX,20141201,4.5999999999999996,4.5999999999999996,4.5999999999999996,4.5999999999999996,5
WANDALEX,20141201,3.1000000000000001,3.1000000000000001,3,3.1000000000000001,1424
WARIMPEX,20141201,4.1900000000000004,4.2000000000000002,4.1900000000000004,4.2000000000000002,15
WASKO,20141201,1.73,1.73,1.6899999999999999,1.71,4127
WAWEL,20141201,999,999,995.95000000000005,996,43
WDMCP,20141201,5.8899999999999997,6.1500000000000004,5.8899999999999997,6.1500000000000004,536
WIELTON,20141201,4.9400000000000004,4.9400000000000004,4.6500000000000004,4.71,24688
WILBO,20141201,0.88,0.90000000000000002,0.85999999999999999,0.89000000000000001,7462
WINVEST,20141201,7.7400000000000002,7.7400000000000002,7.71,7.71,8
WOJAS,20141201,7.6299999999999999,7.8300000000000001,7.6299999999999999,7.8300000000000001,203
WORKSERV,20141201,17.719999999999999,17.719999999999999,17.52,17.52,3528
YAWAL,20141201,7.75,7.9800000000000004,7.75,7.9800000000000004,179
ZAMET,20141201,3.7000000000000002,3.8999999999999999,3.6499999999999999,3.6499999999999999,4240
ZASTAL,20141201,1.1699999999999999,1.21,1.1599999999999999,1.1899999999999999,117301
ZEPAK,20141201,28.300000000000001,28.93,27.809999999999999,28.800000000000001,12100
ZETKAMA,20141201,66.890000000000001,66.890000000000001,64.120000000000005,66,267
ZPUE,20141201,320,325.55000000000001,311,312.5,95
ZREMB,20141201,1.48,1.48,1.4399999999999999,1.46,7799
ZUE,20141201,6.8300000000000001,6.8300000000000001,6.6600000000000001,6.6600000000000001,146
ZYWIEC,20141201,388.5,391,388.5,391,21
INVESTORMS,20141201,3383.04,3386.77,3383.04,3386.77,129253.413
MIS80,20141201,12219.51,12219.51,12165.950000000001,12165.950000000001,12297.621999999999
MWIG40,20141201,3560.6599999999999,3563.8600000000001,3541.5900000000001,3549.3899999999999,103344.28200000001
NCINDEX30,20141201,1076.54,1090.0899999999999,1068.03,1081.1099999999999,4464.1369999999997
RESPECT,20141201,2738.8299999999999,2753.8800000000001,2736.5300000000002,2748.1900000000001,458171.73700000002
WIG,20141201,53050.260000000002,53216.400000000001,52962.860000000001,53155.309999999998,826447.054
WIG-BANKI,20141201,8178.3999999999996,8216.2099999999991,8178.3999999999996,8216.2099999999991,210558.109
WIG-BUDOW,20141201,2154.96,2160.1900000000001,2154.96,2160.1900000000001,2917.9690000000001
WIG-CEE,20141201,687.28999999999996,687.99000000000001,687.28999999999996,687.99000000000001,14139.606
WIG-CHEMIA,20141201,11475.780000000001,11551.34,11475.780000000001,11551.34,4962.7479999999996
WIG-DEWEL,20141201,1322.74,1322.74,1318.1300000000001,1318.1300000000001,2316.2750000000001
WIG-ENERG,20141201,4476.7700000000004,4534.4200000000001,4476.7700000000004,4521.9300000000003,76236.513000000006
WIG-INFO,20141201,1451.8099999999999,1452.1700000000001,1450.1300000000001,1452.1700000000001,21871.923999999999
WIG-MEDIA,20141201,3868.1799999999998,3893.27,3864.3000000000002,3864.3000000000002,28515.860000000001
WIG-PALIWA,20141201,3315.2600000000002,3339.1799999999998,3312.7399999999998,3339.1799999999998,61523.856
WIG-POLAND,20141201,54475.050000000003,54616.360000000001,54475.050000000003,54616.360000000001,810870.397
WIG-SPOZYW,20141201,2510.4000000000001,2544.77,2510.4000000000001,2534.5500000000002,13221.602999999999
WIG-SUROWC,20141201,3849.5300000000002,3851.6100000000001,3836.5,3836.5,257838.12400000001
WIG-TELKOM,20141201,1031.75,1031.75,1029.1600000000001,1029.1600000000001,22704.225999999999
WIG-UKRAIN,20141201,258.62,261.05000000000001,258.62,259.82999999999998,12158.882
WIG20,20141201,2404.3000000000002,2421.6599999999999,2402.7800000000002,2417.1100000000001,692587.75300000003
WIG20LEV,20141201,883.15999999999997,895.99000000000001,882.03999999999996,892.62,692587.75300000003
WIG20SHORT,20141201,3263.5300000000002,3265.5700000000002,3240.2199999999998,3246.3299999999999,692587.75300000003
WIG20TR,20141201,3825.6599999999999,3841.6999999999998,3825.6599999999999,3841.6999999999998,692587.75300000003
WIG250,20141201,1174.8800000000001,1177.0699999999999,1165.03,1165.6700000000001,21167.876
WIG30,20141201,2589.3600000000001,2605.4099999999999,2586.6199999999999,2601.1999999999998,769798.00199999998
WIG30LEV,20141201,1032.5899999999999,1045.45,1030.3900000000001,1042.0799999999999,769798.00199999998
WIG30SHORT,20141201,5033,5038.2700000000004,5002.1000000000004,5010.21,769798.00199999998
WIG30TR,20141201,4074.6199999999999,4091.1700000000001,4074.6199999999999,4091.1700000000001,769798.00199999998
WIG50,20141201,3120.6599999999999,3122.0700000000002,3097.3299999999999,3102.25,32604.939999999999
WIGDIV,20141201,1192.03,1193.53,1187.5,1190.0999999999999,476323.96999999997
